NO. ,FECHA ,YEAR,MONTH,TEMP,SEASON,ADUANA,NOMADUANA,TIPOOPERACION,NOMTIPOOPERACION,PUERTOEMB,GLOSAPUERTOEMB,REGIONORIGEN,GLOSAREGION,TIPOCARGA,NOMTIPOCARGA,VIATRANSP,NOMVIATRANSP,PUERTODESEMB,GLOSAPUERTOEMB,PAISDESTINO,GLOSAPAISDESTINO,PAIS,NOMBRECIATRANSP,PAISCIATRANSP,MONEDA,GLOSAMONEDA,MODALIDADVENTA,GLOSAMODALIDADVENTA,CLAUSULAVENTA,GLOSACLAUSULAVENTA,FORMAPAGO,CLAUFORMAPAGO,VALORCLAUSULAVENTA,COMISIONEXTERIOR,OTROSGASTOS,VALORLIQUIDORETORNO,TOTALITEM,TOTALBULTOS,PESOBRUTOTOTAL,TOTALVALORFOB,VALORFLETE,VALORSEGURO,VALORCIF,NUMEROITEM,NOMBRE,CODIGOARANCEL,GLOSAARANCEL,UNIDADMEDIDA,CANTIDADMERCANCIA,FOBUNITARIO,FOBUS,PESOBRUTOITEM
726,1/11/2018,2018,1,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,35190,0,5462.64,29727.36,1,80,716,29727.36,4942.64,520,35190,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus frontalis ~ vivas,3063120,Langosta viva,6,586.5,50.686036,29727.36,716
727,1/12/2018,2018,1,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,38656,0,5657.82,32998.18,1,80,738,32998.18,5086.52,571.3,38656,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,594.7,55.487103,32998.18,738
728,1/19/2018,2018,1,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,37051,0,5745.3,31305.7,1,80,755,31305.7,5197.7,547.6,37051,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,597.6,52.38571,31305.7,755
729,8/28/2018,2018,8,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,PFS,997,13,Dólar,1,Firme,1,CIF,1,COB1,5280,0,2757.3,2522.7,1,43,358,2522.7,2620.6,136.7,5280,1,sin-codigo      ~ cangrejo dorado de juan fernandez ~ a.compte-f ~chaceon chilensis ~ vivas,3063390,Cangrejo vivo,6,165,15.289091,2522.7,358
730,8/28/2018,2018,8,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,499,Otros Puertos Asiáticos No Especificados,336,China,China,PFS,997,13,Dólar,1,Firme,1,CIF,1,COB1,4848,0,2065.9,2782.1,1,30,236,2782.1,1972.4,93.5,4848,1,sin-codigo      ~ cangrejo dorado de juan fernandez ~ a.compte-f ~chaceon chilensis ~ vivas,3063390,Cangrejo vivo,6,151.51,18.362484,2782.1,236
731,8/29/2018,2018,8,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,PFS,997,13,Dólar,1,Firme,1,CIF,1,COB1,3735,0,1757.9,1977.1,1,23,187,1977.1,1683.3,74.6,3735,1,sin-codigo      ~ cangrejo dorado de juan fernandez ~ a.compte-f ~chaceon chilensis ~ vivas,3063390,Cangrejo vivo,6,148.4,13.322776,1977.1,187
732,11/7/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Korean Airlines,333,13,Dólar,1,Firme,1,CIF,1,COB1,30782,0,4565.1,26216.9,1,65,619,26216.9,4110.2,454.9,30782,1,sin-codigo      ~ langostas de juan fernandez ~ ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,479.1,54.721144,26216.9,619
733,11/7/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,491,Otros Puertos de Singapur No Especificados,336,China,China,Korean Airlines,333,13,Dólar,1,Firme,1,CIF,1,COB1,31713,0,4857.3,26855.7,1,70,667,26855.7,4388.6,468.7,31713,1,sin-codigo      ~ langostas de juan fernandez ~ ecolife-f ~ jasus frontalis ~ vivas,3063120,Langosta viva,6,516,52.04593,26855.7,667
734,11/7/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Korean Airlines,333,13,Dólar,1,Firme,1,CIF,1,COB1,14614,0,2536,12078,1,30,300,12078,2320,216,14614,1,sin-codigo      ~ langostas de juan fernandez ~ ecolife-f ~ jasus frontalis ~ vivas,3063120,Langosta viva,6,225,53.68,12078,300
735,11/15/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Korean Airlines,333,13,Dólar,1,Firme,1,CIF,1,COB1,18453,0,3253.9,15199.1,1,40,450,15199.1,2981.2,272.7,18453,1,sin-codigo      ~langostas de juan fernandez~ecolife-f~jasus fro ntalis~vivas,3063120,Langosta viva,6,300,50.663667,15199.1,450
736,11/15/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,2,CFR,1,COB1,83197.8,0,11380,71817.8,1,170,1619,71817.8,11380,0,0,1,sin-codigo      ~ langosta de juan fernandez ~ costa viva-f ~ jasus frontalis ~ vivas,3063120,Langosta viva,6,1342,53.515499,71817.8,1619
737,11/24/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Delta Air Lines,225,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,63858,0,9375,54483,1,64,1321.2,54483,9375,0,0,1,sin-codigo      ~langostas de juan fernandez~exp. san clemente-f~jasus frontalis~vivas,3063120,Langosta viva,6,1101,49.485014,54483,1321.2
738,11/25/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,2,CFR,1,COB1,87890.35,0,11380,76510.35,1,180,1695,76510.35,11380,0,0,1,sin-codigo      ~langosta de juan fernandez~costa viva-f~jasus f rontalis~vivas,3063120,Langosta viva,6,1384.1,55.278051,76510.35,1695
739,11/26/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,63800,0,9291,54509,1,64,1320,54509,9291,0,0,1,sin-codigo      ~langostas de juan fernandez~exp. san clemente-f~jasus frontalis~vivas,3063120,Langosta viva,6,1100,49.553636,54509,1320
740,11/28/2018,2018,11,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,65134,0,9291,55843,1,64,1347.6,55843,9291,0,0,1,sin-codigo      ~langostas de juan fernandez~exp. san clemente-f~jasus frontalis~vivas,3063120,Langosta viva,6,1123,49.726625,55843,1347.6
741,12/3/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,PFS,997,13,Dólar,1,Firme,1,CIF,1,COB1,4095,0,1631.7,2463.3,1,20,168,2463.3,1571.2,60.5,4095,1,sin-codigo      ~ cangrejo dorado de juan fernandez ~ a.compte-f ~ chaceon chilensis ~ vivas,3063390,Cangrejo vivo,6,117,21.053846,2463.3,168
742,12/5/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,92201,0,14490.6,77710.4,1,210,1926,77710.4,13128,1362.6,92201,1,sin-codigo      ~langostas de juan fernandez~ecolife-f~jasus frontalis~vivas,3063120,Langosta viva,6,1575,49.339937,77710.4,1926
743,12/5/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,24041,0,3112.54,20928.46,1,55,531,20928.46,2757.24,355.3,24041,1,sin-codigo      ~langostas de juan fernandez~ecolife-f~sin calibre~jasus frontalis~vivas,3063120,Langosta viva,6,413,50.674237,20928.46,531
744,12/5/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,54554,0,7058.02,47495.98,1,125,1204,47495.98,6251.82,806.2,54554,1,sin-codigo      ~langostas de juan fernandez~ecolife-fvariosjasus frontalisvivas,3063120,Langosta viva,6,938,50.635373,47495.98,1204
745,12/5/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,13046,0,1693.44,11352.56,1,30,289,11352.56,1500.64,192.8,13046,1,sin-codigo      ~langostas de juan fernandez~ecolife-f~jasus fro ntalis~vivas,3063120,Langosta viva,6,225,50.455822,11352.56,289
746,12/7/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,64380,0,9291,55089,1,64,1332,55089,9291,0,0,1,sin-codigo      ~langostas de juan fernandez~exp. san clemente-f~jasus frontalis~vivas,3063120,Langosta viva,6,1110,49.62973,55089,1332
747,12/11/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,64728,0,9291,55437,1,64,1339.2,55437,9291,0,0,1,sin-codigo      ~langostas de juan fernandez~exp. san clemente-f~vivas~jasus frontalis,3063120,Langosta viva,6,1116,49.674731,55437,1339.2
748,12/13/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,74779,0,11764.1,63014.9,1,170,1564,63014.9,10659,1105.1,74779,1,sin-codigo      ~langostas de juan fernandez~ecolife-f~jasus fro ntalis~vivas,3063120,Langosta viva,6,1275,49.423451,63014.9,1564
749,12/13/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,17595,0,2768,14827,1,40,368,14827,2508,260,17595,1,sin-codigo      ~langostas de juan fernandez~ecolife-f~jasus frontalis~vivas,3063120,Langosta viva,6,300,49.423333,14827,368
750,12/14/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,2,CFR,1,COB1,78245.84,0,11380,66865.84,1,180,1730,66865.84,11380,0,0,1,sin-codigo      ~langosta de juan fernandez~costa viva-f~jasus f rontalis~vivas,3063120,Langosta viva,6,1393.8,47.97377,66865.84,1730
751,12/24/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,33002,0,4886,28116,1,32,682.8,28116,4886,0,0,1,sin-codigo      ~langostas de juan fernandezexp. san clemente-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,569,49.413005,28116,682.8
752,12/31/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Latam Airlines,997,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,30309,0,4895,25414,1,70,698,25414,4895,0,0,1,langostas       ~ langostas vivas~ patagon export-f~ jasus frontalis~ de juan fernandez ~ parael consumo inmediato~,3063120,Langosta viva,6,409.19,62.108067,25414,698
753,12/31/2018,2018,12,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Latam Airlines,997,13,Dólar,1,Firme,11,Sin clasificar,1,COB1,32330,0,5256.85,27073.15,1,70,727,27073.15,5256.85,0,0,1,sin-codigo      ~ langostas vivas~ patagon export-f~ jasus frontalis~ de juan fernandez ~ parael consumo inmediato~,3063120,Langosta viva,6,530,51.081415,27073.15,727
754,2/2/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,1,Firme,1,CIF,1,COB1,39533,0,5572.62,33960.38,1,80,723,33960.38,4988.42,584.2,39533,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,617.7,54.97876,33960.38,723
755,2/12/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,1,Firme,2,CFR,1,COB1,65050,0,11065,53985,1,140,1299,53985,11065,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3063120,Langosta viva,6,1066.4,50.623593,53985,1299
756,2/14/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Martinair,515,13,Dólar,1,Firme,1,CIF,1,COB1,97910,0,13862.52,84047.48,1,210,1918,84047.48,12415.52,1447,97910,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,1579.2,53.221555,84047.48,1918
757,2/14/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,27600,0,4793,22807,1,32,662.4,22807,4793,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus frontalis ~ vivas,3063120,Langosta viva,6,552,41.317029,22807,662.4
758,2/20/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,28120,0,4793,23327,1,32,674.88,23327,4793,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,562.4,41.477596,23327,674.88
759,2/27/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Martinair,515,13,Dólar,1,Firme,1,CIF,1,COB1,34853,0,5136.94,29716.06,1,70,656,29716.06,4621.84,515.1,34853,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,520.2,57.124298,29716.06,656
760,2/27/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Martinair,515,13,Dólar,1,Firme,1,CIF,1,COB1,35296,0,5088.18,30207.82,1,70,647,30207.82,4566.58,521.6,35296,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,526.8,57.342103,30207.82,647
761,2/27/2018,2018,2,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Martinair,515,13,Dólar,1,Firme,1,CIF,1,COB1,36729,0,5115.52,31613.48,1,70,648,31613.48,4572.72,542.8,36729,1,sin-codigo      ~ langostas de juan fernandez ~ imp. exp. ecolife-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,548.2,57.667785,31613.48,648
762,3/8/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,1,Firme,2,CFR,1,COB1,56124,0,11065,45059,1,120,1109,45059,11065,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3063120,Langosta viva,6,911.1,49.455603,45059,1109
763,3/8/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air France,505,13,Dólar,1,Firme,2,CFR,1,COB1,68620.5,0,11065,57555.5,1,140,1296,57555.5,11065,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ costa viva-f ~ jasus frontalis~ vivas,3063120,Langosta viva,6,1055.7,54.518803,57555.5,1296
764,3/12/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,27600,0,4798,22802,1,32,662.4,22802,4798,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,552,41.307971,22802,662.4
765,3/12/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,28120,0,4848,23272,1,32,674.88,23272,4848,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f ~ jasus fro ntalis ~ vivas,3063120,Langosta viva,6,562.4,41.379801,23272,674.88
766,3/22/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Martinair,515,13,Dólar,1,Firme,1,CIF,1,COB1,38734,0,6964.18,31769.82,1,80,737,31769.82,6392.18,572,38734,1,sin-codigo      ~ langostas de juan fernandez ~ ecolife-f ~ jasus fron~talis ~ vivas~,3063120,Langosta viva,6,595.9,53.314012,31769.82,737
767,3/22/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,KLM Cargo,515,13,Dólar,1,Firme,1,CIF,1,COB1,48958,0,7142.7,41815.3,1,100,930,41815.3,6419.2,723.5,48958,1,sin-codigo      ~ langostas de juan fernandez ~ ecolife-f ~ jasus frontalis ~ vivas,3063120,Langosta viva,6,753.2,55.516861,41815.3,930
768,3/29/2018,2018,3,2017-2018,2017,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,Air Canada,226,13,Dólar,3,Cons-Libre,2,CFR,1,COB1,64072.6,0,9501,54571.6,1,64,1325.65,54571.6,9501,0,0,1,sin-codigo      ~ langostas de juan fernandez ~ exp. san clemente-f~ jasus frontalis ~ vivas,3063120,Langosta viva,6,1104.7,49.399475,54571.6,1325.65
769,5/24/2019,2019,5,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,1,CIF,1,COB1,38610,0,5831.4,32778.6,1,104,977,32778.6,5204.7,626.7,38610,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chile-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,780,42.023846,32778.6,977
770,5/24/2019,2019,5,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,1,CIF,1,COB1,65661,0,8779.6,56881.4,1,161,1468,56881.4,7713.8,1065.8,65661,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chile-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,1207,47.126263,56881.4,1468
771,5/24/2019,2019,5,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Iberia Lineas Aereas de España S.A.,517,13,Dólar,1,Firme,1,CIF,1,COB1,48300,0,7273.9,41026.1,1,140,1229,41026.1,6489.9,784,48300,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chile-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,1050,39.072476,41026.1,1229
772,5/24/2019,2019,5,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,1,CIF,1,COB1,22500,0,3575.7,18924.3,1,60,585,18924.3,3210.5,365.2,22500,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chile-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,450,42.054,18924.3,585
773,5/24/2019,2019,5,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,Iberia Lineas Aereas de España S.A.,517,13,Dólar,1,Firme,1,CIF,1,COB1,30000,0,4630.8,25369.2,1,80,768,25369.2,4143.8,487,30000,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chile-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,600,42.282,25369.2,768
774,6/7/2019,2019,6,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,13,Metropolitana de Santiago,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Air Canada,226,13,Dólar,2,Bajo Cond.,2,CFR,32,Anticipo,13130,0,5248.7,7881.3,1,14,292,7881.3,5248.7,0,0,1,sin-codigo      ~ langosta viva de juan fernandez ~ lactoris seafood spa-f ~ jasus frontalis ~ en cajas termicas,3063120,Langosta viva,6,232,33.971121,7881.3,292
775,6/18/2019,2019,6,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,2,CFR,1,COB1,57414.2,0,7027,50387.2,1,130,1230,50387.2,7027,0,0,1,sin-codigo      ~langosta de juan fernandezcosta viva-fjasus frontalisvivas,3063120,Langosta viva,6,989.9,50.901303,50387.2,1230
776,6/18/2019,2019,6,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,2,CFR,1,COB1,59460.6,0,7324,52136.6,1,140,1284,52136.6,7324,0,0,1,sin-codigo      ~langosta de juan fernandezcosta viva-fjasus frontalisvivas,3063120,Langosta viva,6,1052.4,49.540669,52136.6,1284
777,6/19/2019,2019,6,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,413,Otros Puertos de China No Especificados,336,China,China,Korean Airlines,333,13,Dólar,1,Firme,2,CFR,1,COB1,1125,0,638,487,1,2,20,487,638,0,0,1,sin-codigo      ~langosta de juan fernandezcosta viva-fjasus frontalisvivas,3063120,Langosta viva,6,15,32.466667,487,20
778,6/19/2019,2019,6,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,2,CFR,1,COB1,50596.65,0,6224,44372.65,1,125,1084,44372.65,6224,0,0,1,sin-codigo      ~langosta de juan fernandezcosta viva-fjasus frontalisvivas,3063120,Langosta viva,6,864.9,51.303792,44372.65,1084
779,6/25/2019,2019,6,2018-2019,2018,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,1,CIF,1,COB1,26985,0,3883.1,23101.9,1,70,631,23101.9,3445.1,438,26985,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chil e-fsin calibrejasus frontalisvivas,3063120,Langosta viva,6,525,44.003619,23101.9,631
780,11/25/2019,2019,11,2019-2020,2019,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,411,Shangai,336,China,China,British Airways plc,510,13,Dólar,1,Firme,1,CIF,1,COB1,80669,0,14287.45,66381.55,1,220,1966,66381.55,12978.02,1309.43,80669,1,sin-codigo      ~langostas de juan fernandezimp. y exp. ecolife chile-fsin calibrejasus front alisvivas,3063120,Langosta viva,6,1650,40.231242,66381.55,1966
